Gene,targetId,disease_score,isInMembrane,isSecreted,hasLigand,hasSmallMoleculeBinder,hasPocket,mouseOrthologMaxIdentityPercentage,hasHighQualityChemicalProbes,tissueSpecificity,tissueDistribution,maxClinicalTrialPhase,doability_score,tissue_score,precedence_score,tracability_score,priority
PGR,ENSG00000082175,0.0590907701382581,0.0,0.0,1.0,1.0,1.0,0.0085749999999997,0.0,0.75,0.0,1.0,0.00428749999999985,0.6875,1.0,0.6000000000000001,0.37281505805530324
NR1D1,ENSG00000126368,0.441532892695029,0.0,0.0,1.0,1.0,0.0,0.7719850000000001,0.0,0.5,-1.0,0.0,0.38599250000000007,0.375,0.0,0.4,0.3727124070780116
UQCRB,ENSG00000156467,0.6417560589396651,0.0,0.0,0.0,1.0,0.0,0.36937,0.0,0.5,-1.0,0.0,0.184685,0.375,0.0,0.2,0.37267092357586606
LHCGR,ENSG00000138039,0.0547137717850459,1.0,0.0,0.0,1.0,0.0,0.1130200000000002,1.0,0.5,0.5,1.0,0.5565100000000001,0.75,1.0,0.4,0.3725365087140184
NDUFA10,ENSG00000130414,0.4372553820558271,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,-1.0,1.0,0.0,0.375,1.0,0.2,0.37240215282233086
RASD2,ENSG00000100302,0.4986576663963307,1.0,0.0,0.0,0.0,0.0,0.7556399999999996,0.0,1.0,0.0,0.0,0.3778199999999998,0.75,0.0,0.2,0.3722450665585323
HEXB,ENSG00000049860,0.4804851094654109,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.3721940437861644
NPY,ENSG00000122585,0.5286853958797262,0.0,1.0,0.0,0.0,0.0,0.6391750000000002,0.0,0.75,0.0,0.0,0.3195875000000001,0.6875,0.0,0.2,0.3721829083518905
MGAT1,ENSG00000131446,0.5657433910076332,0.0,0.0,1.0,1.0,0.0,0.5168550000000003,0.0,-1.0,-1.0,0.0,0.25842750000000014,0.0,0.0,0.4,0.3721401064030533
WDHD1,ENSG00000198554,0.7557311587103316,0.0,0.0,0.0,0.0,0.0,0.1452599999999996,0.0,0.5,0.0,0.0,0.0726299999999998,0.625,0.0,0.0,0.3720554634841326
MYC,ENSG00000136997,0.4188601173357136,0.0,0.0,1.0,1.0,0.0,0.4383249999999997,0.0,0.5,0.0,0.0,0.21916249999999984,0.625,0.0,0.4,0.37196029693428545
CDC42,ENSG00000070831,0.3547787382204521,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.6000000000000001,0.3719114952881809
CTNNA2,ENSG00000066032,0.5146495253120419,1.0,0.0,0.0,0.0,0.0,0.742915,0.0,0.75,0.0,0.0,0.3714575,0.6875,0.0,0.2,0.3717555601248168
GPC4,ENSG00000076716,0.6243111552139342,1.0,0.0,0.0,0.0,0.0,0.7392099999999999,0.0,-1.0,0.0,0.0,0.36960499999999996,0.25,0.0,0.2,0.37168496208557367
BGLAP,ENSG00000242252,0.6223899726519329,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.625,0.0,0.2,0.37145598906077315
SGK3,ENSG00000104205,0.3984351671576696,0.0,0.0,1.0,1.0,0.0,0.8387099999999996,1.0,-1.0,-1.0,0.0,0.9193549999999998,0.0,0.0,0.4,0.3713095668630678
MINK1,ENSG00000141503,0.5193274185795038,0.0,0.0,1.0,1.0,0.0,0.86862,0.0,-1.0,-1.0,0.0,0.43431,0.0,0.0,0.4,0.3711619674318015
KCNE1,ENSG00000180509,0.2743591689621246,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.8125,0.0,0.6000000000000001,0.37099366758484986
PAH,ENSG00000171759,0.0963401444548416,0.0,0.0,0.0,1.0,1.0,0.6238950000000003,0.0,0.75,0.5,1.0,0.31194750000000016,0.8125,1.0,0.4,0.3709808077819367
VCAM1,ENSG00000162692,0.6519664565870384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.5,0.0,0.2,0.3707865826348154
ATP2A2,ENSG00000174437,0.1246035317099446,1.0,0.0,1.0,1.0,0.0,0.94242,0.0,0.75,-1.0,0.5,0.47121,0.4375,0.5,0.6000000000000001,0.37071241268397787
SRPK3,ENSG00000184343,0.2600592856449712,0.0,0.0,1.0,1.0,0.0,0.6825400000000001,1.0,0.5,0.0,0.0,0.8412700000000001,0.625,0.0,0.4,0.3706507142579885
NGF,ENSG00000134259,0.2507106609350326,0.0,1.0,0.0,1.0,0.0,0.2531100000000002,0.0,0.5,0.0,0.75,0.1265550000000001,0.625,0.75,0.4,0.37043976437401305
LGALS1,ENSG00000100097,0.1500767141995052,0.0,1.0,1.0,1.0,1.0,0.4074049999999999,0.0,-1.0,-1.0,0.5,0.20370249999999995,0.0,0.5,0.8,0.37040093567980203
IL18,ENSG00000150782,0.3442255003560783,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,-1.0,0.75,0.0,0.375,0.75,0.4,0.3701902001424313
AMY2A,ENSG00000243480,0.0377423703517214,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.75,1.0,0.6000000000000001,0.37009694814068855
IL10,ENSG00000136634,0.4939736794328493,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.625,0.5,0.2,0.3700894717731397
FCGR3A,ENSG00000203747,0.4064379535949871,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,-1.0,0.5,0.0,0.375,0.5,0.4,0.3700751814379949
MAP2,ENSG00000078018,0.2994370785058794,1.0,0.0,1.0,1.0,0.0,0.0284599999999997,0.0,0.75,0.0,0.0,0.01422999999999985,0.6875,0.0,0.6000000000000001,0.36994783140235177
PNLIP,ENSG00000175535,0.0364758478566972,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.75,1.0,0.6000000000000001,0.36959033914267886
TMPRSS6,ENSG00000187045,0.1039190150650665,1.0,0.0,1.0,1.0,0.0,0.1957599999999999,0.0,1.0,0.5,0.5,0.09787999999999995,0.875,0.5,0.6000000000000001,0.36885560602602663
PLPP4,ENSG00000203805,0.551710711776587,0.0,0.0,0.0,0.0,0.0,0.9631,0.0,1.0,1.0,0.0,0.48155,1.0,0.0,0.0,0.3688392847106349
APLNR,ENSG00000134817,0.1211234566374753,1.0,0.0,1.0,1.0,0.0,0.55263,0.0,0.5,0.0,0.5,0.276315,0.625,0.5,0.6000000000000001,0.3685808826549901
CA7,ENSG00000168748,0.0607930797611621,0.0,0.0,1.0,1.0,0.0,0.7348500000000001,0.0,1.0,0.5,1.0,0.36742500000000006,0.875,1.0,0.4,0.36855973190446484
LINGO1,ENSG00000169783,0.3388573163202172,1.0,0.0,0.0,0.0,0.0,0.9596800000000002,0.0,1.0,0.0,0.5,0.4798400000000001,0.75,0.5,0.2,0.36852692652808694
COMP,ENSG00000105664,0.546971103159634,0.0,1.0,0.0,0.0,0.0,0.5442549999999997,0.0,0.5,0.0,0.0,0.27212749999999986,0.625,0.0,0.2,0.3685011912638536
CD44,ENSG00000026508,0.2518495721166446,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,-1.0,0.5,0.0,0.375,0.5,0.6000000000000001,0.36823982884665785
HBB,ENSG00000244734,0.0947358826278109,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.5,1.0,0.6000000000000001,0.36789435305112445
DLX2,ENSG00000115844,0.607930797611621,0.0,0.0,0.0,0.0,0.0,0.7408549999999998,0.0,0.5,1.0,0.0,0.3704274999999999,0.875,0.0,0.0,0.36771506904464846
PTH,ENSG00000152266,0.5500813165695068,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.875,0.0,0.2,0.3675325266278027
SLC2A4,ENSG00000181856,0.3663274831808685,1.0,0.0,0.0,1.0,0.0,0.7642449999999996,0.0,0.5,0.0,0.0,0.3821224999999998,0.625,0.0,0.4,0.36724324327234736
AQP4,ENSG00000171885,0.5443197589605113,1.0,0.0,0.0,0.0,0.0,0.4117649999999997,0.0,0.75,0.0,0.0,0.20588249999999986,0.6875,0.0,0.2,0.3670661535842046
CD22,ENSG00000012124,0.0613841235921734,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.625,1.0,0.6000000000000001,0.3670536494368694
PTPA,ENSG00000119383,0.6655515100018111,0.0,0.0,0.0,1.0,0.0,0.8142400000000002,0.0,-1.0,-1.0,0.0,0.4071200000000001,0.0,0.0,0.2,0.36693260400072447
PRKD1,ENSG00000184304,0.0715229549494158,1.0,0.0,1.0,1.0,0.0,0.6655700000000003,0.0,-1.0,0.0,1.0,0.33278500000000016,0.25,1.0,0.6000000000000001,0.36688768197976634
SLC12A2,ENSG00000064651,0.4344332471202589,1.0,0.0,0.0,1.0,0.0,0.7029699999999999,0.0,0.5,-1.0,0.0,0.35148499999999994,0.375,0.0,0.4,0.36642179884810355
CCDC88A,ENSG00000115355,0.5879924067096549,1.0,0.0,0.0,0.0,0.0,0.6713000000000001,0.0,0.5,-1.0,0.0,0.33565000000000006,0.375,0.0,0.2,0.366261962683862
CALCA,ENSG00000110680,0.328031160033034,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.75,1.0,0.2,0.3662124640132136
TMEM175,ENSG00000127419,0.9093062026833136,0.0,0.0,0.0,0.0,0.0,0.0476199999999998,0.0,-1.0,-1.0,0.0,0.0238099999999999,0.0,0.0,0.0,0.36610348107332547
FAM171A1,ENSG00000148468,0.5328940893571896,1.0,0.0,0.0,0.0,0.0,0.60674,0.0,0.5,0.0,0.0,0.30337,0.625,0.0,0.2,0.36599463574287583
CPLX1,ENSG00000168993,0.6201958014534356,0.0,0.0,0.0,0.0,0.0,0.8507449999999999,0.0,1.0,0.0,0.0,0.42537249999999993,0.75,0.0,0.0,0.3656155705813743
RGMA,ENSG00000182175,0.4077015450873127,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.5,0.0,0.5,0.3,0.625,0.5,0.2,0.36558061803492514
LPAR3,ENSG00000171517,0.235656172515963,1.0,0.0,1.0,1.0,0.0,0.5750700000000002,0.0,0.5,0.0,0.0,0.2875350000000001,0.625,0.0,0.6000000000000001,0.3655159690063852
C9orf72,ENSG00000147894,0.8001221885261183,0.0,0.0,0.0,0.0,0.0,0.906445,0.0,-1.0,-1.0,0.0,0.4532225,0.0,0.0,0.0,0.36537112541044736
HVCN1,ENSG00000122986,0.6383273374922022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.5,0.0,0.2,0.36533093499688085
SP1,ENSG00000185591,0.6688090388497311,0.0,0.0,0.0,1.0,0.0,0.7515900000000002,0.0,-1.0,-1.0,0.0,0.3757950000000001,0.0,0.0,0.2,0.3651031155398925
TUBB4A,ENSG00000104833,0.0499854211369555,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.75,1.0,0.4,0.36499416845478216
VAMP2,ENSG00000220205,0.320438298848096,1.0,0.0,0.0,0.0,0.0,0.7844850000000001,0.0,0.5,-1.0,1.0,0.39224250000000005,0.375,1.0,0.2,0.3648995695392384
KCNA2,ENSG00000177301,0.0370668916877085,1.0,0.0,0.0,1.0,0.0,0.9699399999999996,0.0,0.75,0.5,1.0,0.4849699999999998,0.8125,1.0,0.4,0.3645737566750834
TOX3,ENSG00000103460,0.6600659512264127,0.0,0.0,0.0,0.0,0.0,0.7569450000000003,0.0,0.5,0.0,0.0,0.37847250000000016,0.625,0.0,0.0,0.36437363049056515
PTPRK,ENSG00000152894,0.581588265149448,1.0,0.0,0.0,0.0,0.0,0.93403,0.0,-1.0,0.0,0.0,0.467015,0.25,0.0,0.2,0.3643368060597792
PDLIM3,ENSG00000154553,0.7389068510388308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.6875,0.0,0.0,0.3643127404155323
ALOX12,ENSG00000108839,0.169967318832249,0.0,0.0,1.0,1.0,0.0,0.2760199999999997,0.0,0.5,0.0,1.0,0.13800999999999986,0.625,1.0,0.4,0.36428792753289957
SLCO2A1,ENSG00000174640,0.4344333960829137,1.0,0.0,0.0,1.0,0.0,0.1601849999999998,0.0,0.5,0.0,0.0,0.0800924999999999,0.625,0.0,0.4,0.3642826084331655
GM2A,ENSG00000196743,0.7599134970145264,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.2,0.3639653988058106
PDE5A,ENSG00000138735,0.1519826994029052,0.0,0.0,1.0,1.0,1.0,0.4628549999999997,0.0,-1.0,-1.0,1.0,0.23142749999999984,0.0,1.0,0.6000000000000001,0.3639358297611621
CDK9,ENSG00000136807,0.030396539880581,0.0,0.0,1.0,1.0,1.0,0.9327950000000002,1.0,-1.0,-1.0,0.75,0.9663975,0.0,0.75,0.6000000000000001,0.3637983659522324
GDI1,ENSG00000203879,0.5531985759123368,1.0,0.0,0.0,0.0,0.0,0.8993299999999997,0.0,0.5,-1.0,0.0,0.44966499999999987,0.375,0.0,0.2,0.36374593036493474
FLVCR2,ENSG00000119686,0.561260288018309,1.0,0.0,0.0,0.0,0.0,0.3345999999999997,0.0,0.5,0.0,0.0,0.16729999999999984,0.625,0.0,0.2,0.36373411520732357
BAG2,ENSG00000112208,0.6694662950074092,0.0,0.0,0.0,0.0,0.0,0.6682450000000003,0.0,0.5,0.0,0.0,0.33412250000000016,0.625,0.0,0.0,0.3636987680029637
WNT3A,ENSG00000154342,0.0151982699402905,0.0,1.0,1.0,1.0,0.0,0.801135,1.0,1.0,0.5,0.0,0.9005675,0.875,0.0,0.6000000000000001,0.36363605797611626
FAAH,ENSG00000117480,0.2090645772310927,0.0,0.0,1.0,1.0,0.0,0.1968899999999998,1.0,-1.0,-1.0,1.0,0.5984449999999999,0.0,1.0,0.4,0.3634703308924371
HP,ENSG00000257017,0.5707945343404316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.2,0.36331781373617267
GPR6,ENSG00000146360,0.1522569732121402,1.0,0.0,1.0,1.0,0.0,0.6961350000000003,0.0,1.0,0.5,0.0,0.34806750000000014,0.875,0.0,0.6000000000000001,0.36320953928485616
NGFR,ENSG00000064300,0.3214770025757227,1.0,0.0,1.0,1.0,0.0,0.5901649999999996,0.0,-1.0,0.0,0.0,0.2950824999999998,0.25,0.0,0.6000000000000001,0.36309905103028906
APOA1,ENSG00000118137,0.5698326787443048,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.2,0.3629330714977219
ERN1,ENSG00000178607,0.306084603787205,0.0,0.0,1.0,1.0,0.0,0.6571150000000003,1.0,0.5,-1.0,0.0,0.8285575000000002,0.375,0.0,0.4,0.362789591514882
NUS1,ENSG00000153989,0.6916148786591001,1.0,0.0,0.0,0.0,0.0,0.5221850000000003,0.0,-1.0,-1.0,0.0,0.26109250000000017,0.0,0.0,0.2,0.3627552014636401
PLA2G1B,ENSG00000170890,0.269380157516201,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.6000000000000001,0.3627520630064804
FOXM1,ENSG00000111206,0.45057078207597,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.625,0.0,0.4,0.362728312830388
FPR1,ENSG00000171051,0.3251824676562037,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.625,0.0,0.4,0.3625729870624814
CEACAM5,ENSG00000105388,0.3188849304076042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.75,1.0,0.2,0.3625539721630417
PKD1,ENSG00000008710,0.2116020315957535,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.375,0.0,0.8,0.3621408126383014
IL1R2,ENSG00000115590,0.4485105611699765,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.625,0.0,0.4,0.36190422446799064
CNTNAP4,ENSG00000152910,0.6431112083508908,0.0,0.0,0.0,0.0,0.0,0.3195700000000002,0.0,1.0,0.5,0.0,0.1597850000000001,0.875,0.0,0.0,0.36072298334035635
NEAT1,ENSG00000245532,0.9017356535714892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.36069426142859573
AHCY,ENSG00000101444,0.3455181986693325,0.0,0.0,1.0,1.0,1.0,0.8495350000000002,0.0,-1.0,-1.0,0.0,0.4247675000000001,0.0,0.0,0.6000000000000001,0.36068402946773304
ZNF746,ENSG00000181220,0.831549994581242,0.0,0.0,0.0,0.0,0.0,0.5606050000000004,0.0,-1.0,-1.0,0.0,0.2803025000000002,0.0,0.0,0.0,0.3606502478324969
DAGLB,ENSG00000164535,0.3256651508872253,1.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.6000000000000001,0.36026606035489017
CUL4A,ENSG00000139842,0.0121586159522324,0.0,0.0,1.0,1.0,1.0,0.7562600000000004,0.0,0.5,-1.0,1.0,0.3781300000000002,0.375,1.0,0.6000000000000001,0.36017644638089297
RNF146,ENSG00000118518,0.6702437043668122,1.0,0.0,0.0,0.0,0.0,0.637885,0.0,-1.0,-1.0,0.0,0.3189425,0.0,0.0,0.2,0.35999173174672494
S1PR5,ENSG00000180739,0.0121586159522324,1.0,0.0,1.0,1.0,0.0,0.2462299999999999,0.0,0.5,0.0,1.0,0.12311499999999995,0.625,1.0,0.6000000000000001,0.35967494638089303
TTN,ENSG00000155657,0.6885993348541153,0.0,0.0,0.0,0.0,0.0,0.4317999999999998,0.0,0.5,0.0,0.0,0.2158999999999999,0.625,0.0,0.0,0.3595297339416461
CA5A,ENSG00000174990,0.0983463160869599,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.4,0.359338526434784
BAG5,ENSG00000166170,0.7023389850460661,0.0,0.0,0.0,0.0,0.0,0.5637599999999999,0.0,1.0,-1.0,0.0,0.28187999999999996,0.5,0.0,0.0,0.3591235940184264
MTHFD1,ENSG00000100714,0.115506851546208,0.0,0.0,1.0,1.0,1.0,0.6577550000000002,1.0,1.0,-1.0,0.0,0.8288775000000002,0.5,0.0,0.6000000000000001,0.3590904906184832
PTDSS1,ENSG00000156471,0.727318235507153,0.0,0.0,0.0,0.0,0.0,0.8625799999999998,0.0,-1.0,0.0,0.0,0.4312899999999999,0.25,0.0,0.0,0.3590562942028612
GFOD1,ENSG00000145990,0.4208554330460494,1.0,1.0,0.0,0.0,0.0,0.910255,0.0,-1.0,0.0,0.0,0.4551275,0.25,0.0,0.4,0.3588549232184197
KCNB1,ENSG00000158445,0.0729516957133945,1.0,0.0,0.0,1.0,0.0,0.6853149999999999,0.0,1.0,0.0,1.0,0.34265749999999995,0.75,1.0,0.4,0.35844642828535783
GOT1,ENSG00000120053,0.5847908471665481,0.0,0.0,0.0,1.0,0.0,0.5399500000000004,0.0,0.5,-1.0,0.0,0.2699750000000002,0.375,0.0,0.2,0.35841383886661926
PIK3C2A,ENSG00000011405,0.5315373518635683,0.0,0.0,1.0,1.0,0.0,0.5106749999999998,0.0,-1.0,-1.0,0.0,0.2553374999999999,0.0,0.0,0.4,0.3581486907454273
DYRK3,ENSG00000143479,0.379575327650327,0.0,0.0,1.0,1.0,0.0,0.4727899999999998,0.0,0.5,0.0,0.0,0.2363949999999999,0.625,0.0,0.4,0.3579696310601308
CDH7,ENSG00000081138,0.4294991060243137,1.0,0.0,0.0,0.0,0.0,0.8980899999999998,0.0,0.75,0.5,0.0,0.4490449999999999,0.8125,0.0,0.2,0.35795414240972545
CLU,ENSG00000120885,0.4635892204316034,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,-1.0,0.75,0.0,0.375,0.75,0.2,0.3579356881726414
MGLL,ENSG00000074416,0.1855233084199981,0.0,0.0,1.0,1.0,1.0,0.0734850000000001,1.0,-1.0,-1.0,0.5,0.5367425,0.0,0.5,0.6000000000000001,0.35788357336799925
LRRN3,ENSG00000173114,0.6888548302570279,0.0,0.0,0.0,0.0,0.0,0.3926549999999998,0.0,0.5,0.0,0.0,0.1963274999999999,0.625,0.0,0.0,0.3576746821028111
CFD,ENSG00000197766,0.0121586159522324,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,-1.0,0.75,0.0,0.375,0.75,0.8,0.35736344638089296
TGFB2,ENSG00000092969,0.1814143166257365,0.0,1.0,0.0,1.0,0.0,0.7946849999999998,0.0,-1.0,0.0,1.0,0.3973424999999999,0.25,1.0,0.4,0.35729997665029456
TFE3,ENSG00000068323,0.7944473437121865,0.0,0.0,0.0,0.0,0.0,0.7826099999999997,0.0,-1.0,-1.0,0.0,0.39130499999999985,0.0,0.0,0.0,0.3569094374848746
PLXNA4,ENSG00000221866,0.4741860221370644,1.0,0.0,0.0,0.0,0.0,0.8864849999999997,0.0,0.5,0.0,0.0,0.4432424999999999,0.625,0.0,0.2,0.3564986588548258
PTEN,ENSG00000171862,0.7410794994755298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.2,0.3564317997902119
SQLE,ENSG00000104549,0.7151340262232907,0.0,0.0,0.0,1.0,0.0,0.2073149999999998,0.0,-1.0,-1.0,0.0,0.1036574999999999,0.0,0.0,0.2,0.3564193604893163
MT-ND1,ENSG00000198888,0.547137717850459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-1.0,1.0,0.0,0.375,1.0,0.0,0.3563550871401836
SLC39A10,ENSG00000196950,0.6008744919029254,1.0,0.0,0.0,0.0,0.0,0.3682299999999998,0.0,0.5,-1.0,0.0,0.1841149999999999,0.375,0.0,0.2,0.3562612967611702
DNM1,ENSG00000106976,0.052940640292012,1.0,0.0,1.0,1.0,1.0,0.9016199999999998,0.0,1.0,-1.0,0.0,0.4508099999999999,0.5,0.0,0.8,0.35625725611680475
PLD1,ENSG00000075651,0.0895009229817108,1.0,0.0,1.0,1.0,0.0,0.5577300000000001,1.0,0.5,0.0,0.0,0.778865,0.625,0.0,0.6000000000000001,0.35618686919268433
FTCD,ENSG00000160282,0.5284734430464738,1.0,0.0,0.0,0.0,0.0,0.195935,0.0,1.0,0.0,0.0,0.0979675,0.75,0.0,0.2,0.35618612721858955
CPM,ENSG00000135678,0.5533239384171388,0.0,0.0,0.0,1.0,0.0,0.2437899999999999,0.0,0.5,0.0,0.0,0.12189499999999995,0.625,0.0,0.2,0.3560190753668555
CDK15,ENSG00000138395,0.0749558946043845,0.0,0.0,1.0,1.0,0.0,0.4942549999999997,1.0,0.75,0.5,0.5,0.7471274999999998,0.8125,0.5,0.4,0.35594510784175376
PTGDR,ENSG00000168229,0.0334361938686391,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.625,1.0,0.6000000000000001,0.35587447754745566
RAB29,ENSG00000117280,0.560749333612901,0.0,0.0,0.0,1.0,0.0,0.6798050000000003,0.0,0.5,-1.0,0.0,0.33990250000000016,0.375,0.0,0.2,0.35578998344516044
SMYD3,ENSG00000185420,0.2270635279944998,0.0,0.0,1.0,1.0,1.0,0.6962600000000002,1.0,-1.0,-1.0,0.0,0.84813,0.0,0.0,0.6000000000000001,0.35563841119779993
PDXK,ENSG00000160209,0.3061607044638525,0.0,0.0,1.0,1.0,1.0,0.310895,0.0,0.5,-1.0,0.0,0.1554475,0.375,0.0,0.6000000000000001,0.35550903178554105
SLC36A1,ENSG00000123643,0.607930797611621,1.0,0.0,0.0,0.0,0.0,0.2962200000000002,0.0,0.5,-1.0,0.0,0.1481100000000001,0.375,0.0,0.2,0.35548331904464847
ADH4,ENSG00000198099,0.1197724993094495,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.875,1.0,0.4,0.3554089997237798
ING3,ENSG00000071243,0.6616792005210588,0.0,0.0,0.0,0.0,0.0,0.8086100000000002,0.0,1.0,-1.0,0.0,0.4043050000000001,0.5,0.0,0.0,0.35510218020842355
ATP13A2,ENSG00000159363,0.7599134970145264,0.0,0.0,0.0,0.0,0.0,0.2711849999999998,0.0,0.5,-1.0,0.0,0.1355924999999999,0.375,0.0,0.0,0.3550246488058106
CD55,ENSG00000196352,0.5875253281305297,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.4,0.3550101312522119
FST,ENSG00000134363,0.4687905766523899,0.0,1.0,0.0,0.0,0.0,0.8982550000000004,0.0,0.5,0.0,0.0,0.4491275000000002,0.625,0.0,0.2,0.354928980660956
TPST2,ENSG00000128294,0.5531981922052602,0.0,0.0,0.0,0.0,1.0,0.7214849999999998,0.0,0.5,-1.0,0.0,0.3607424999999999,0.375,0.0,0.2,0.35485352688210414
TXK,ENSG00000074966,0.0121586159522324,1.0,0.0,1.0,1.0,0.0,0.1461100000000001,0.0,0.5,0.0,1.0,0.07305500000000005,0.625,1.0,0.6000000000000001,0.35466894638089297
KCNH1,ENSG00000143473,0.0273568858925229,0.0,0.0,1.0,1.0,0.0,0.7168849999999999,0.0,1.0,0.5,1.0,0.35844249999999994,0.875,1.0,0.4,0.35428700435700916
P4HA1,ENSG00000122884,0.4898672725482061,0.0,0.0,1.0,1.0,0.0,0.7659199999999998,0.0,-1.0,-1.0,0.0,0.3829599999999999,0.0,0.0,0.4,0.35424290901928246
PPP1R10,ENSG00000204569,0.7599134970145264,0.0,0.0,0.0,0.0,0.0,0.5053199999999997,0.0,-1.0,0.0,0.0,0.25265999999999983,0.25,0.0,0.0,0.35423139880581056
PPP3R1,ENSG00000221823,0.5162939612261073,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-1.0,0.0,0.5,0.375,0.0,0.2,0.35401758449044296
SF3B1,ENSG00000115524,0.7599134970145264,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.0,0.35396539880581057
SNX3,ENSG00000112335,0.7599134970145264,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.0,0.35396539880581057
SNRPD3,ENSG00000100028,0.7599134970145264,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.0,0.35396539880581057
COPZ1,ENSG00000111481,0.7599134970145264,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.0,0.35396539880581057
SLC2A1,ENSG00000117394,0.0463324862168374,1.0,0.0,1.0,1.0,0.0,0.857725,1.0,0.5,0.0,0.0,0.9288624999999999,0.625,0.0,0.6000000000000001,0.35391924448673495
ALOX5,ENSG00000012779,0.0940854706758978,0.0,0.0,1.0,1.0,0.0,0.6735900000000001,0.0,0.5,0.0,1.0,0.33679500000000007,0.625,1.0,0.4,0.35381368827035914
CYP1B1,ENSG00000138061,0.5155590903078553,0.0,0.0,1.0,1.0,0.0,0.051565,0.0,-1.0,0.0,0.0,0.0257825,0.25,0.0,0.4,0.3538018861231421
TUBA1C,ENSG00000167553,0.1198974628622919,0.0,0.0,1.0,1.0,0.0,0.96659,0.0,0.5,-1.0,1.0,0.483295,0.375,1.0,0.4,0.35378848514491673
